Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_65_99
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,106,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,2,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,301,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,117,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,80,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,2,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,249,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,113,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,84,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,165,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,130,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,84,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,1,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,353,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,182,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,106,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,2,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,637,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,208,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,88,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,1,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,2,5
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,210,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,110,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,61,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,1,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,402,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,155,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,58,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,2,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,460,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,221,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,110,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,6,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,1,5
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,530,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,171,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,65,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,1,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,1,5
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,523,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,196,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,114,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,296,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,141,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,70,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,2,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,546,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,188,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,87,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,3,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,427,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,113,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,86,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,2,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,405,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,161,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,65,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,337,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,102,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,39,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,1,5
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,294,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,118,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,68,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,2,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,3,5
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,589,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,198,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,120,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,1,4
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,435,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,184,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,90,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,500,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,190,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,66,3
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,3,4
2023-01-01,2,Eixample,10,Sant Antoni,51,2150,388,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2150,151,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2150,69,3
2023-01-01,2,Eixample,10,Sant Antoni,51,2150,2,4
2023-01-01,2,Eixample,10,Sant Antoni,51,2150,3,5
2023-01-01,2,Eixample,10,Sant Antoni,51,2151,405,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2151,157,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2151,61,3
2023-01-01,2,Eixample,10,Sant Antoni,51,2151,4,4
2023-01-01,2,Eixample,10,Sant Antoni,51,2152,253,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2152,152,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2152,118,3
2023-01-01,2,Eixample,10,Sant Antoni,51,2152,1,4
2023-01-01,2,Eixample,10,Sant Antoni,51,2152,1,5
2023-01-01,2,Eixample,10,Sant Antoni,51,2153,316,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2153,157,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2153,103,3
2023-01-01,2,Eixample,10,Sant Antoni,51,2154,272,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2154,96,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2154,52,3
2023-01-01,2,Eixample,10,Sant Antoni,51,2154,2,4
2023-01-01,2,Eixample,10,Sant Antoni,51,2155,439,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2155,203,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2155,119,3
2023-01-01,2,Eixample,10,Sant Antoni,51,2155,3,4
2023-01-01,2,Eixample,10,Sant Antoni,51,2156,283,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2156,182,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2156,91,3
2023-01-01,2,Eixample,10,Sant Antoni,51,2156,3,4
2023-01-01,2,Eixample,10,Sant Antoni,51,2157,306,1
2023-01-01,2,Eixample,10,Sant Antoni,51,2157,141,2
2023-01-01,2,Eixample,10,Sant Antoni,51,2157,70,3
2023-01-01,2,Eixample,10,Sant Antoni,52,2158,398,1
2023-01-01,2,Eixample,10,Sant Antoni,52,2158,185,2
2023-01-01,2,Eixample,10,Sant Antoni,52,2158,98,3
2023-01-01,2,Eixample,10,Sant Antoni,52,2158,3,4
2023-01-01,2,Eixample,10,Sant Antoni,52,2159,490,1
2023-01-01,2,Eixample,10,Sant Antoni,52,2159,197,2
2023-01-01,2,Eixample,10,Sant Antoni,52,2159,94,3
2023-01-01,2,Eixample,10,Sant Antoni,52,2159,4,4
2023-01-01,2,Eixample,10,Sant Antoni,52,2160,563,1
2023-01-01,2,Eixample,10,Sant Antoni,52,2160,189,2
2023-01-01,2,Eixample,10,Sant Antoni,52,2160,118,3
2023-01-01,2,Eixample,10,Sant Antoni,52,2160,1,4
2023-01-01,2,Eixample,10,Sant Antoni,52,2161,313,1
2023-01-01,2,Eixample,10,Sant Antoni,52,2161,112,2
2023-01-01,2,Eixample,10,Sant Antoni,52,2161,49,3
2023-01-01,2,Eixample,10,Sant Antoni,52,2161,2,4
2023-01-01,2,Eixample,10,Sant Antoni,52,2162,359,1
2023-01-01,2,Eixample,10,Sant Antoni,52,2162,174,2
2023-01-01,2,Eixample,10,Sant Antoni,52,2162,68,3
2023-01-01,2,Eixample,10,Sant Antoni,52,2162,2,4
2023-01-01,2,Eixample,10,Sant Antoni,53,2163,504,1
2023-01-01,2,Eixample,10,Sant Antoni,53,2163,185,2
2023-01-01,2,Eixample,10,Sant Antoni,53,2163,91,3
2023-01-01,2,Eixample,10,Sant Antoni,53,2163,3,4
2023-01-01,2,Eixample,10,Sant Antoni,53,2164,466,1
2023-01-01,2,Eixample,10,Sant Antoni,53,2164,148,2
2023-01-01,2,Eixample,10,Sant Antoni,53,2164,47,3
2023-01-01,2,Eixample,10,Sant Antoni,53,2164,2,4
2023-01-01,2,Eixample,10,Sant Antoni,53,2164,2,5
2023-01-01,2,Eixample,10,Sant Antoni,53,2165,488,1
2023-01-01,2,Eixample,10,Sant Antoni,53,2165,142,2
2023-01-01,2,Eixample,10,Sant Antoni,53,2165,84,3
2023-01-01,2,Eixample,10,Sant Antoni,53,2165,3,4
2023-01-01,2,Eixample,10,Sant Antoni,54,2166,608,1
2023-01-01,2,Eixample,10,Sant Antoni,54,2166,222,2
2023-01-01,2,Eixample,10,Sant Antoni,54,2166,78,3
2023-01-01,2,Eixample,10,Sant Antoni,54,2166,2,4
2023-01-01,2,Eixample,10,Sant Antoni,54,2167,520,1
2023-01-01,2,Eixample,10,Sant Antoni,54,2167,212,2
2023-01-01,2,Eixample,10,Sant Antoni,54,2167,138,3
2023-01-01,2,Eixample,10,Sant Antoni,54,2167,1,4
2023-01-01,2,Eixample,10,Sant Antoni,54,2168,646,1
2023-01-01,2,Eixample,10,Sant Antoni,54,2168,220,2
2023-01-01,2,Eixample,10,Sant Antoni,54,2168,107,3
2023-01-01,2,Eixample,10,Sant Antoni,54,2168,3,4
2023-01-01,2,Eixample,10,Sant Antoni,55,2169,449,1
2023-01-01,2,Eixample,10,Sant Antoni,55,2169,177,2
2023-01-01,2,Eixample,10,Sant Antoni,55,2169,49,3
2023-01-01,2,Eixample,10,Sant Antoni,55,2169,4,4
2023-01-01,2,Eixample,10,Sant Antoni,55,2169,1,5
2023-01-01,2,Eixample,10,Sant Antoni,55,2170,396,1
2023-01-01,2,Eixample,10,Sant Antoni,55,2170,173,2
2023-01-01,2,Eixample,10,Sant Antoni,55,2170,76,3
2023-01-01,2,Eixample,10,Sant Antoni,55,2170,3,4
2023-01-01,2,Eixample,10,Sant Antoni,55,2170,1,5
2023-01-01,2,Eixample,10,Sant Antoni,55,2171,419,1
2023-01-01,2,Eixample,10,Sant Antoni,55,2171,186,2
2023-01-01,2,Eixample,10,Sant Antoni,55,2171,80,3
2023-01-01,2,Eixample,10,Sant Antoni,55,2171,3,4
2023-01-01,2,Eixample,10,Sant Antoni,55,2172,481,1
2023-01-01,2,Eixample,10,Sant Antoni,55,2172,146,2
2023-01-01,2,Eixample,10,Sant Antoni,55,2172,54,3
2023-01-01,2,Eixample,10,Sant Antoni,55,2172,1,4
2023-01-01,2,Eixample,10,Sant Antoni,55,2173,430,1
2023-01-01,2,Eixample,10,Sant Antoni,55,2173,182,2
2023-01-01,2,Eixample,10,Sant Antoni,55,2173,66,3
2023-01-01,2,Eixample,10,Sant Antoni,55,2173,1,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,400,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,194,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,100,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,4,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,585,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,194,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,69,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,477,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,147,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,53,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,448,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,163,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,71,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,337,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,126,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,67,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,3,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,414,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,102,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,41,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1,5
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,445,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,161,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,73,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,363,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,112,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,39,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,314,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,124,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,57,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,451,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,146,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,48,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,1,5
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,555,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,138,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,35,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,624,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,162,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,64,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,600,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,124,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,31,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,529,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,126,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,50,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,3,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,863,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,256,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,75,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,1,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,2,5
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,334,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,106,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,33,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,496,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,135,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,30,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,416,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,128,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,92,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,402,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,143,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,44,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,1,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,257,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,143,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,70,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,3,5
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,225,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,122,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,77,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1,5
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,393,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,151,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,58,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,1,5
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,524,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,150,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,64,3
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,2,4
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,623,1
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,140,2
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,52,3
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,486,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,153,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,42,3
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,1,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,199,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,124,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,104,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,443,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,222,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,71,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,2,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,1,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,735,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,215,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,76,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,3,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,310,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,153,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,42,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,1,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,389,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,194,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,70,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,497,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,259,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,173,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,5,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,465,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,167,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,66,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,3,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,2,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,343,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,149,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,60,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,4,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,334,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,172,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,75,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,3,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,340,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,110,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,71,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,3,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,448,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,245,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,176,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,5,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,619,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,206,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,137,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,4,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,248,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,90,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,48,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,1,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,484,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,299,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,155,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,6,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,2,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,559,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,203,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,91,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,2,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,207,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,109,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,43,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,3,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,650,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,238,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,78,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,1,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,338,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,180,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,126,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,3,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,346,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,155,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,71,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,1,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,373,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,137,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,66,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,2,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,382,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,171,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,83,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,1,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,2,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,497,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,178,2
