Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_HOMES
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,9,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,176,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,330,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,131,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,39,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,9,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,134,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,240,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,88,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,24,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,13,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,174,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,333,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,148,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,57,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,23,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,183,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,325,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,146,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,43,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,19,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,109,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,221,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,96,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,23,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,20,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,109,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,228,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,92,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,28,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,8,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,145,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,284,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,115,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,50,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,22,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,136,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,222,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,102,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,32,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,12,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,151,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,272,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,105,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,35,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,16,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,173,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,292,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,114,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,50,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,18,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,192,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,397,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,155,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,37,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,10,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,214,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,337,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,170,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,45,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,18,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,227,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,326,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,137,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,47,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,21,5
