Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_18_64
2023-01-01,1,Ciutat Vella,1,el Raval,7,1020,154,1
2023-01-01,1,Ciutat Vella,1,el Raval,7,1020,318,2
2023-01-01,1,Ciutat Vella,1,el Raval,7,1020,259,3
2023-01-01,1,Ciutat Vella,1,el Raval,7,1020,87,4
2023-01-01,1,Ciutat Vella,1,el Raval,7,1020,112,5
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,138,1
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,387,2
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,271,3
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,85,4
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,92,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,106,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,245,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,168,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,57,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,51,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,133,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,357,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,267,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,83,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,71,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,79,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,258,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,154,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,65,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,55,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,95,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,245,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,194,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,61,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,66,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,83,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,253,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,179,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,73,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,54,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,99,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,333,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,238,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,112,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,71,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,56,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,227,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,184,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,60,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,66,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,130,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,372,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,287,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,105,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,116,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,76,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,271,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,192,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,64,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,67,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,140,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,385,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,238,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,75,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,50,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,69,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,241,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,141,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,43,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,31,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,80,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,201,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,137,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,43,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,30,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,75,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,263,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,167,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,43,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,37,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,86,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,182,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,140,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,62,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,28,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,115,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,203,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,158,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,73,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,35,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,92,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,325,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,194,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,72,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,41,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,94,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,212,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,161,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,72,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,49,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,107,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,209,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,148,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,42,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,33,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,71,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,400,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,214,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,53,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,37,5
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,194,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,218,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,219,3
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,66,4
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,54,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,82,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,302,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,263,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,57,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,42,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,90,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,271,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,208,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,79,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,39,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,116,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,419,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,254,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,103,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,65,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,99,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,310,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,228,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,96,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,71,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,144,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,329,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,241,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,66,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,63,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,100,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,380,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,305,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,82,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,68,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,80,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,206,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,162,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,73,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,53,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,79,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,290,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,199,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,81,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,60,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,66,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,367,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,225,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,76,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,58,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,148,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,360,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,302,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,114,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,93,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,170,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,378,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,243,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,75,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,54,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,88,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,294,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,177,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,37,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,47,5
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,152,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,165,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,169,3
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,55,4
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,26,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,142,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,164,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,159,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,66,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,42,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,204,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,208,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,206,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,68,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,58,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,95,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,151,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,102,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,51,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,31,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,128,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,141,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,164,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,74,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,67,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,242,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,242,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,220,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,86,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,59,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,189,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,181,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,201,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,65,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,49,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,103,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,170,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,142,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,44,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,40,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,180,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,186,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,205,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,81,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,83,5
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,160,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,209,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,199,3
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,85,4
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,63,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,112,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,123,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,131,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,59,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,44,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,115,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,140,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,115,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,60,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,35,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,154,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,171,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,154,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,71,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2012,66,5
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,96,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,157,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,148,3
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,62,4
2023-01-01,2,Eixample,5,el Fort Pienc,21,2013,41,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,87,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,187,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,189,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,68,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2014,48,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,152,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,185,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,178,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,69,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2015,63,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,174,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,233,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,249,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,88,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2016,47,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,169,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,219,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,219,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,94,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2017,83,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,215,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,225,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,184,3
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,73,4
2023-01-01,2,Eixample,5,el Fort Pienc,22,2018,61,5
2023-01-01,2,Eixample,5,el Fort Pienc,22,2019,201,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2019,248,2
2023-01-01,2,Eixample,5,el Fort Pienc,22,2019,237,3
